Date,Area_Name,Road_Name,Traffic_Volume,Average_Speed,Congestion_Level,Road_Capacity_Utilization,Environmental_Impact,Public_Transport_Usage,Weather_Conditions,Month,Day_of_Week,Is_Weekend,Incident_Reports,Pedestrian_Cyclist_Count
2023-10-15,Jayanagar,Jayanagar 4th Block,24081,39.66137350012254,75.52482645829608,100.0,98.162,76.65028682944713,Clear,10,Sunday,1,0,111
2023-10-15,Jayanagar,South End Circle,19548,45.8416753524104,69.44793545764286,97.5889869425304,89.096,38.98196103251237,Fog,10,Sunday,1,0,99
2023-10-15,Hebbal,Hebbal Flyover,24817,60.584977668485976,73.53648925802672,100.0,99.634,43.68459812140597,Fog,10,Sunday,1,2,101
2023-10-15,Hebbal,Ballari Road,29375,50.50411143576865,91.60188856710064,100.0,108.75,35.405204535954525,Fog,10,Sunday,1,1,87
2023-10-15,Yeshwanthpur,Yeshwanthpur Circle,7739,58.84373532234586,29.578673430227887,35.24035577825086,65.478,31.845859190433284,Rain,10,Sunday,1,0,200
2023-10-16,Indiranagar,100 Feet Road,36130,28.01785928197045,100.0,100.0,122.26,32.91628144252519,Clear,10,Monday,0,1,87
2023-10-16,Indiranagar,CMH Road,37045,28.193988688264756,100.0,100.0,124.09,67.1698980076448,Rain,10,Monday,0,3,98
2023-10-16,Koramangala,Sony World Junction,42253,20.0,100.0,100.0,134.506,79.37041176056658,Fog,10,Monday,0,1,116
2023-10-16,Koramangala,Sarjapur Road,34297,28.794281750148528,100.0,100.0,118.594,44.25202476840387,Clear,10,Monday,0,3,105
2023-10-16,Electronic City,Silk Board Junction,23444,49.0554440661357,74.1081860118843,100.0,96.888,22.460209986959526,Overcast,10,Monday,0,2,112
2023-10-16,M.G. Road,Trinity Circle,13173,47.19127439728223,35.01065465500113,65.95239088515493,76.346,45.69760355970524,Clear,10,Monday,0,1,196
2023-10-16,M.G. Road,Anil Kumble Circle,23972,38.09277677945936,79.37804037703052,100.0,97.944,10.53594919899625,Clear,10,Monday,0,1,92
2023-10-16,Jayanagar,Jayanagar 4th Block,27464,56.89447592605299,83.338745317278,100.0,104.928,19.47467828517037,Clear,10,Monday,0,2,110
2023-10-16,Jayanagar,South End Circle,45441,34.00603480227876,100.0,100.0,140.882,49.0160332025498,Clear,10,Monday,0,3,101
2023-10-16,Hebbal,Hebbal Flyover,31648,39.15426888549502,99.456038757851,100.0,113.296,13.757350317901125,Fog,10,Monday,0,4,108
2023-10-16,Yeshwanthpur,Tumkur Road,13084,46.41564132501652,34.99773303865091,63.735331977883874,76.168,13.210146357094905,Clear,10,Monday,0,0,213
2023-10-17,Indiranagar,100 Feet Road,11175,32.561661399608774,41.20676537271539,57.4357057648296,72.35,50.64357967600748,Clear,10,Tuesday,0,1,207
2023-10-17,Indiranagar,CMH Road,35790,30.15637510144858,100.0,100.0,121.58,10.633335775124571,Clear,10,Tuesday,0,0,102
2023-10-17,Koramangala,Sarjapur Road,40364,44.326270253485845,100.0,100.0,130.728,52.24967383654772,Fog,10,Tuesday,0,3,98
2023-10-17,Electronic City,Hosur Road,12029,50.6179737885531,31.617680782219374,64.7880652987739,74.05799999999999,75.95092402640267,Fog,10,Tuesday,0,0,190
2023-10-17,M.G. Road,Trinity Circle,43175,20.0,100.0,100.0,136.35,59.14120582534965,Clear,10,Tuesday,0,3,98
2023-10-17,M.G. Road,Anil Kumble Circle,25538,37.624433138230685,79.32238208744798,100.0,101.076,75.17120739939884,Fog,10,Tuesday,0,2,86
2023-10-17,Jayanagar,Jayanagar 4th Block,17681,49.08108314330051,53.722747450966594,87.71795211036282,85.362,50.03058036885619,Clear,10,Tuesday,0,0,85
2023-10-17,Jayanagar,South End Circle,22053,26.84116261903371,79.57354751546703,100.0,94.106,43.286290046028974,Fog,10,Tuesday,0,1,98
2023-10-17,Hebbal,Ballari Road,33335,45.71753467113629,100.0,100.0,116.67,70.7171193872781,Clear,10,Tuesday,0,1,111
2023-10-17,Yeshwanthpur,Yeshwanthpur Circle,15384,54.820592716535536,44.876562957461445,74.09990897262907,80.768,57.78699318636311,Clear,10,Tuesday,0,0,98
2023-10-18,Indiranagar,100 Feet Road,22793,34.77979583019232,72.18663365497413,100.0,95.586,48.83040780411481,Clear,10,Wednesday,0,3,105
2023-10-18,Indiranagar,CMH Road,10716,34.03671262389785,43.1921490943341,56.81339592467877,71.432,67.39632641432397,Clear,10,Wednesday,0,2,197
2023-10-18,Koramangala,Sony World Junction,29765,25.336173631115603,100.0,100.0,109.53,48.59892022899541,Windy,10,Wednesday,0,2,103
2023-10-18,M.G. Road,Anil Kumble Circle,13053,50.246892465067,44.53815156411667,67.87545548844857,76.106,14.6776434948083,Windy,10,Wednesday,0,0,191
2023-10-18,Jayanagar,Jayanagar 4th Block,37839,23.874588082571297,100.0,100.0,125.678,48.87976717036495,Clear,10,Wednesday,0,2,110
2023-10-18,Jayanagar,South End Circle,17270,34.91786715373157,63.660210777558525,86.48265517226923,84.53999999999999,47.72019995266919,Windy,10,Wednesday,0,1,108
2023-10-18,Yeshwanthpur,Tumkur Road,15562,69.72304618223843,52.71180660978958,77.91755940404539,81.124,19.00800301521132,Overcast,10,Wednesday,0,0,99
2023-10-19,Indiranagar,100 Feet Road,35152,42.69236240377042,100.0,100.0,120.304,56.82486947498829,Clear,10,Thursday,0,3,94
2023-10-19,Whitefield,Marathahalli Bridge,27988,31.395288405123413,90.16731626820577,100.0,105.976,77.7990121429206,Clear,10,Thursday,0,2,122
2023-10-19,Koramangala,Sony World Junction,45642,24.368498474708524,100.0,100.0,141.284,64.81724720060873,Clear,10,Thursday,0,4,99
2023-10-19,M.G. Road,Trinity Circle,13060,40.14795326828971,50.12270764312348,67.43720048545696,76.12,14.33479844013649,Fog,10,Thursday,0,1,203
2023-10-19,M.G. Road,Anil Kumble Circle,47587,37.44857974076577,100.0,100.0,145.174,13.826591903936478,Windy,10,Thursday,0,4,94
2023-10-19,Jayanagar,Jayanagar 4th Block,28194,34.10103447720936,87.81599121173055,100.0,106.388,25.454907628334265,Overcast,10,Thursday,0,2,101
2023-10-19,Jayanagar,South End Circle,27203,44.60800179062011,85.28556128618874,100.0,104.406,69.70668886370984,Clear,10,Thursday,0,1,99
2023-10-19,Hebbal,Hebbal Flyover,31511,26.070994789292943,97.35646808363497,100.0,113.022,42.657748350796375,Clear,10,Thursday,0,4,127
2023-10-20,Indiranagar,100 Feet Road,11034,49.42219822058824,45.60219905998924,57.1973134007271,72.068,74.56250331451172,Clear,10,Friday,0,0,203
2023-10-20,Indiranagar,CMH Road,43702,22.042955518188133,100.0,100.0,137.404,60.12062558363319,Clear,10,Friday,0,2,105
2023-10-20,Whitefield,Marathahalli Bridge,18918,43.69198660073106,63.13819051672289,94.96798831051925,87.836,51.11168677584263,Rain,10,Friday,0,0,94
2023-10-20,Whitefield,ITPL Main Road,21990,27.42803829933837,67.9106999361912,100.0,93.98,54.14269094682618,Clear,10,Friday,0,1,91
2023-10-20,Koramangala,Sony World Junction,49197,32.47624262233299,100.0,100.0,148.394,26.167773639501792,Fog,10,Friday,0,0,91
2023-10-20,Koramangala,Sarjapur Road,61900,48.17838166715469,100.0,100.0,173.8,79.19108080200479,Clear,10,Friday,0,1,96
2023-10-20,M.G. Road,Anil Kumble Circle,52879,46.94835943397557,100.0,100.0,155.75799999999998,66.33234633276763,Clear,10,Friday,0,2,110
2023-10-20,Jayanagar,Jayanagar 4th Block,28700,33.74442118741128,90.68844898235018,100.0,107.4,23.71411294929395,Clear,10,Friday,0,2,100
2023-10-20,Jayanagar,South End Circle,15201,41.707704433216016,51.98099674090068,72.13025131320006,80.402,70.00011105554842,Clear,10,Friday,0,0,100
2023-10-20,Hebbal,Hebbal Flyover,32547,24.70523730942388,100.0,100.0,115.094,59.411133096753375,Clear,10,Friday,0,2,121
2023-10-20,Yeshwanthpur,Tumkur Road,15974,53.66745008632076,58.27877652167623,79.11186126203502,81.94800000000001,40.1064429811609,Clear,10,Friday,0,0,105
2023-10-21,Indiranagar,100 Feet Road,52282,28.47361557532067,100.0,100.0,154.564,73.74602437895345,Clear,10,Saturday,1,1,103
2023-10-21,Indiranagar,CMH Road,10797,53.9148728986448,27.18335523101259,55.95571516228679,71.594,73.35836678493182,Overcast,10,Saturday,1,0,222
2023-10-21,Whitefield,Marathahalli Bridge,30830,49.298707043507406,95.04038023104562,100.0,111.66,38.59231290386552,Overcast,10,Saturday,1,2,113
2023-10-21,Koramangala,Sony World Junction,64536,39.053024873531065,100.0,100.0,179.072,21.3626674366282,Clear,10,Saturday,1,7,97
2023-10-21,Koramangala,Sarjapur Road,45014,35.14859641335049,100.0,100.0,140.02800000000002,71.94263332174825,Fog,10,Saturday,1,2,105
2023-10-21,Electronic City,Hosur Road,12161,43.97589406096219,49.83656377193502,62.98627230304035,74.322,75.2852020286239,Clear,10,Saturday,1,0,205
2023-10-21,M.G. Road,Trinity Circle,24859,51.05760292264765,82.0274704710127,100.0,99.718,44.76774461966342,Clear,10,Saturday,1,4,80
2023-10-21,M.G. Road,Anil Kumble Circle,33068,36.99209214798002,100.0,100.0,116.136,49.36929480259658,Clear,10,Saturday,1,2,96
2023-10-21,Jayanagar,Jayanagar 4th Block,15710,26.826494490237945,55.29833002171271,83.18675067542912,81.42,22.16779924103532,Clear,10,Saturday,1,0,94
2023-10-21,Jayanagar,South End Circle,24464,43.07308721163013,87.1326706980105,100.0,98.928,49.52051201140515,Clear,10,Saturday,1,0,103
2023-10-21,Yeshwanthpur,Yeshwanthpur Circle,30258,41.327070577749126,100.0,100.0,110.516,59.86687814322063,Clear,10,Saturday,1,3,94
2023-10-22,Indiranagar,100 Feet Road,24434,43.776747724696826,80.86187929963135,100.0,98.868,48.70583138512429,Clear,10,Sunday,1,3,115
2023-10-22,Indiranagar,CMH Road,43862,41.53965665009945,100.0,100.0,137.724,55.38354043150405,Overcast,10,Sunday,1,1,85
2023-10-22,Whitefield,ITPL Main Road,27768,26.77323191118845,83.37164920116054,100.0,105.536,42.91846150044225,Clear,10,Sunday,1,1,105
2023-10-22,Koramangala,Sarjapur Road,52194,28.44349321539976,100.0,100.0,154.388,42.44778712326705,Fog,10,Sunday,1,1,103
2023-10-22,M.G. Road,Trinity Circle,12411,46.774024905355056,45.35671541667753,63.795012133398295,74.822,57.47461314178909,Rain,10,Sunday,1,0,219
2023-10-22,M.G. Road,Anil Kumble Circle,27952,48.26946414259483,85.35766718280777,100.0,105.904,67.50434830255733,Clear,10,Sunday,1,2,116
2023-10-22,Jayanagar,South End Circle,13962,46.15810453387572,38.80575463884731,66.44723451041952,77.924,12.740654020958525,Overcast,10,Sunday,1,0,204
2023-10-23,Indiranagar,100 Feet Road,24495,43.11132218614998,74.71481018557033,100.0,98.99,68.38194281253465,Clear,10,Monday,0,1,93
2023-10-23,Indiranagar,CMH Road,33458,34.814819782540035,100.0,100.0,116.916,67.94324809497581,Clear,10,Monday,0,3,89
2023-10-23,Whitefield,Marathahalli Bridge,13414,44.722470647615005,35.751858553188484,62.22709829482176,76.828,74.53408127105033,Clear,10,Monday,0,1,191
2023-10-23,Whitefield,ITPL Main Road,27417,20.0,91.50227384258564,100.0,104.834,34.79032975483799,Clear,10,Monday,0,3,99
2023-10-23,Koramangala,Sony World Junction,45702,35.499277344263,100.0,100.0,141.404,39.249967891107566,Clear,10,Monday,0,1,82
2023-10-23,Electronic City,Silk Board Junction,16305,43.59366215645495,59.87322584493408,85.04710044019319,82.61,59.29155952482749,Clear,10,Monday,0,0,98
2023-10-23,M.G. Road,Anil Kumble Circle,49623,34.434442618478286,100.0,100.0,149.24599999999998,65.3241351075381,Clear,10,Monday,0,1,116
2023-10-23,Jayanagar,Jayanagar 4th Block,27566,31.01911404972368,97.12518874520694,100.0,105.132,57.24053385382592,Rain,10,Monday,0,2,111
2023-10-23,Hebbal,Ballari Road,35403,47.86734605757598,100.0,100.0,120.806,79.32660797024697,Clear,10,Monday,0,1,101
2023-10-23,Yeshwanthpur,Yeshwanthpur Circle,18962,47.29908466956479,71.48629957088858,91.00340624778872,87.924,26.81723673852306,Clear,10,Monday,0,2,100
2023-10-24,Indiranagar,100 Feet Road,18092,37.72570169625898,50.627597863264825,93.7016295197428,86.184,65.29558226952236,Clear,10,Tuesday,0,0,100
2023-10-24,Indiranagar,CMH Road,34831,36.791369465550005,100.0,100.0,119.662,46.8075452758664,Clear,10,Tuesday,0,3,91
2023-10-24,Koramangala,Sarjapur Road,65375,38.47116605764885,100.0,100.0,180.75,24.925655397312184,Clear,10,Tuesday,0,2,110
2023-10-24,M.G. Road,Trinity Circle,13631,46.115350752089626,49.650132384774665,66.54959670421886,77.262,48.78351433255949,Overcast,10,Tuesday,0,1,203
2023-10-24,M.G. Road,Anil Kumble Circle,24993,53.56064917540301,86.83419777277975,100.0,99.986,34.95198799998418,Clear,10,Tuesday,0,1,88
2023-10-24,Jayanagar,South End Circle,35393,27.52203674853257,100.0,100.0,120.786,10.024437430210746,Fog,10,Tuesday,0,0,79
2023-10-24,Hebbal,Ballari Road,36805,43.06960944494546,100.0,100.0,123.61,52.04202895800791,Clear,10,Tuesday,0,1,112
2023-10-24,Yeshwanthpur,Yeshwanthpur Circle,13250,47.63712660122545,53.08913271165003,64.8607535102966,76.5,57.61015653909364,Clear,10,Tuesday,0,1,191
2023-10-25,Indiranagar,100 Feet Road,31365,35.99298682837429,100.0,100.0,112.73,21.452933072458464,Clear,10,Wednesday,0,2,106
2023-10-25,Indiranagar,CMH Road,36365,42.65798396092434,100.0,100.0,122.73,66.2695809441773,Clear,10,Wednesday,0,3,98
2023-10-25,Whitefield,ITPL Main Road,16084,44.1757792099294,49.40722845197951,81.2280144842722,82.168,20.789748610462347,Clear,10,Wednesday,0,0,95
2023-10-25,Koramangala,Sony World Junction,57040,42.563642434000805,100.0,100.0,164.07999999999998,59.76726030155636,Clear,10,Wednesday,0,1,93
2023-10-25,Koramangala,Sarjapur Road,56395,36.50541261674744,100.0,100.0,162.79000000000002,29.180369777118685,Overcast,10,Wednesday,0,3,75
2023-10-25,M.G. Road,Trinity Circle,26610,33.0623416317401,96.67136735730104,100.0,103.22,49.27150189527053,Clear,10,Wednesday,0,5,112
2023-10-25,M.G. Road,Anil Kumble Circle,28001,34.78114608411444,91.9986261561186,100.0,106.002,73.59982738813966,Clear,10,Wednesday,0,5,95
2023-10-25,Jayanagar,Jayanagar 4th Block,29064,36.17745039680005,92.32807028332375,100.0,108.128,37.369075139162064,Rain,10,Wednesday,0,1,111
2023-10-25,Hebbal,Hebbal Flyover,20237,37.634707007419166,65.41843547472634,100.0,90.474,55.55126644989623,Clear,10,Wednesday,0,0,107
2023-10-25,Hebbal,Ballari Road,42668,29.819004885373023,100.0,100.0,135.336,29.713580340187768,Overcast,10,Wednesday,0,3,93
2023-10-26,Indiranagar,100 Feet Road,40112,23.381873725714588,100.0,100.0,130.224,42.48262513932774,Overcast,10,Thursday,0,1,96
2023-10-26,Indiranagar,CMH Road,22185,37.89464687480082,68.54997246882856,100.0,94.37,32.13699970137509,Overcast,10,Thursday,0,0,111
2023-10-26,Whitefield,Marathahalli Bridge,18532,43.54045960080682,55.22567455113166,96.91353988722722,87.064,25.56598984929898,Clear,10,Thursday,0,0,89
2023-10-26,Koramangala,Sarjapur Road,51353,36.72930435827386,100.0,100.0,152.70600000000002,13.980140008833828,Clear,10,Thursday,0,2,114
2023-10-26,Electronic City,Silk Board Junction,13667,50.51687001927133,37.11826691743381,71.40179758306434,77.334,73.84430252342037,Overcast,10,Thursday,0,1,192
2023-10-26,M.G. Road,Trinity Circle,35426,41.56118083463706,100.0,100.0,120.852,55.593225295983885,Clear,10,Thursday,0,2,113
2023-10-26,M.G. Road,Anil Kumble Circle,49080,20.0,100.0,100.0,148.16,61.66639268354184,Clear,10,Thursday,0,2,109
2023-10-26,Jayanagar,Jayanagar 4th Block,22992,39.622264291397485,77.095700961424,100.0,95.984,11.423906322165395,Rain,10,Thursday,0,4,121
2023-10-26,Jayanagar,South End Circle,28776,26.852736201241875,92.7067443189691,100.0,107.552,10.60692182252946,Clear,10,Thursday,0,2,72
2023-10-26,Hebbal,Ballari Road,9738,36.81203116565148,36.65657844912637,49.94491391830204,69.476,25.96983078878228,Clear,10,Thursday,0,2,204
2023-10-26,Yeshwanthpur,Yeshwanthpur Circle,29111,21.810637292715505,93.21214981363735,100.0,108.222,57.12566183294542,Windy,10,Thursday,0,0,93
2023-10-26,Yeshwanthpur,Tumkur Road,20505,44.86598717341714,59.0354963433127,100.0,91.01,24.210164204649697,Overcast,10,Thursday,0,1,93
2023-10-27,Indiranagar,100 Feet Road,32957,47.36678309471846,100.0,100.0,115.914,15.111653506538843,Clear,10,Friday,0,0,85
2023-10-27,Indiranagar,CMH Road,22366,75.8628113264772,77.90845798245985,100.0,94.732,63.91038291281497,Clear,10,Friday,0,1,120
2023-10-27,Whitefield,Marathahalli Bridge,6530,55.78589116389919,31.0549614998848,36.48398778960759,63.06,67.13379372440009,Clear,10,Friday,0,0,202
2023-10-27,Whitefield,ITPL Main Road,15909,50.61744269127017,45.813435660576616,81.94553194839615,81.818,19.62069547542724,Clear,10,Friday,0,1,112
2023-10-27,Koramangala,Sony World Junction,15309,47.93630292296075,56.462647368583,73.68442817345985,80.618,21.199503176377988,Clear,10,Friday,0,0,91
2023-10-27,Koramangala,Sarjapur Road,66063,47.58614163336616,100.0,100.0,182.126,69.87085800165545,Clear,10,Friday,0,0,91
2023-10-27,M.G. Road,Trinity Circle,27528,29.223323229306416,96.80281051806918,100.0,105.056,19.31937992138568,Clear,10,Friday,0,0,100
2023-10-27,M.G. Road,Anil Kumble Circle,24455,51.98788674191084,89.13432238574379,100.0,98.91,54.19212590840206,Clear,10,Friday,0,0,98
2023-10-27,Jayanagar,South End Circle,29084,63.72461303470728,91.87483881701374,100.0,108.168,63.90112218981419,Clear,10,Friday,0,2,101
2023-10-27,Hebbal,Hebbal Flyover,19899,52.95255134392016,57.43223488435923,97.9766448912527,89.798,12.637128833809962,Clear,10,Friday,0,0,119
2023-10-27,Hebbal,Ballari Road,26846,60.72731665335661,98.63446602318972,100.0,103.692,22.939743407177698,Overcast,10,Friday,0,2,99
2023-10-27,Yeshwanthpur,Tumkur Road,15343,45.55729710095528,41.53114695090508,81.35231315944526,80.686,72.73979559311493,Clear,10,Friday,0,2,103
2023-10-28,Indiranagar,100 Feet Road,54706,29.722705772536926,100.0,100.0,159.412,71.25807301593446,Clear,10,Saturday,1,4,108
2023-10-28,Indiranagar,CMH Road,26461,23.094432811589662,96.81599999487146,100.0,102.922,31.494936236845827,Rain,10,Saturday,1,2,80
2023-10-28,Koramangala,Sony World Junction,29469,26.941641207934413,95.62123592328275,100.0,108.938,34.794453658755586,Clear,10,Saturday,1,4,100
2023-10-28,M.G. Road,Trinity Circle,40798,31.733714498847085,100.0,100.0,131.596,24.07641127682569,Clear,10,Saturday,1,1,98
2023-10-28,M.G. Road,Anil Kumble Circle,37815,36.66691974647639,100.0,100.0,125.63,53.88105056216961,Fog,10,Saturday,1,3,95
2023-10-28,Jayanagar,Jayanagar 4th Block,26532,26.019515042400403,83.9758777725476,100.0,103.064,28.662001915260173,Overcast,10,Saturday,1,5,91
2023-10-28,Jayanagar,South End Circle,34405,29.39355291263164,100.0,100.0,118.81,25.57285597512479,Fog,10,Saturday,1,0,96
2023-10-28,Hebbal,Hebbal Flyover,21314,23.24692694488091,67.3933737762058,100.0,92.628,18.406056230677645,Clear,10,Saturday,1,1,102
2023-10-28,Hebbal,Ballari Road,29964,28.769504618705007,100.0,100.0,109.928,71.92530955797832,Clear,10,Saturday,1,0,82
2023-10-29,Indiranagar,100 Feet Road,26579,35.80082643268217,92.2866324431396,100.0,103.158,19.51111156221013,Clear,10,Sunday,1,2,111
2023-10-29,Indiranagar,CMH Road,36721,57.7323802524963,100.0,100.0,123.442,13.918363173529164,Overcast,10,Sunday,1,1,89
2023-10-29,Whitefield,Marathahalli Bridge,28454,45.55535066999396,98.5455606032332,100.0,106.908,63.63545425585304,Clear,10,Sunday,1,2,97
2023-10-29,Koramangala,Sony World Junction,44098,38.39635534938371,100.0,100.0,138.196,32.543378360961555,Clear,10,Sunday,1,2,95
2023-10-29,Electronic City,Hosur Road,15793,40.00964974472369,45.59750517385569,75.76854716119716,81.586,68.41827114887032,Overcast,10,Sunday,1,0,90
2023-10-29,Electronic City,Silk Board Junction,19690,54.66153682829559,68.70364559538879,100.0,89.38,47.78322566465084,Clear,10,Sunday,1,1,112
2023-10-29,M.G. Road,Trinity Circle,49382,40.842500001893455,100.0,100.0,148.764,54.22368331246187,Clear,10,Sunday,1,5,74
2023-10-29,M.G. Road,Anil Kumble Circle,33630,35.58565103475532,100.0,100.0,117.26,12.428728825101947,Clear,10,Sunday,1,1,105
2023-10-29,Jayanagar,Jayanagar 4th Block,17632,51.24846566733233,65.3155978587904,89.29097271207579,85.26400000000001,19.28289521590399,Fog,10,Sunday,1,0,75
2023-10-29,Jayanagar,South End Circle,17656,32.725895089741286,68.53545499471835,90.94960681266556,85.312,60.49289354091027,Overcast,10,Sunday,1,0,95
2023-10-30,Indiranagar,100 Feet Road,36442,47.31235402299877,100.0,100.0,122.884,31.708379644496805,Fog,10,Monday,0,4,96
2023-10-30,Indiranagar,CMH Road,51906,24.267187498986356,100.0,100.0,153.812,65.23080812644494,Clear,10,Monday,0,3,87
2023-10-30,Whitefield,Marathahalli Bridge,26660,24.699252957037,84.36322581626862,100.0,103.32,65.13079858262643,Clear,10,Monday,0,4,98
2023-10-30,Whitefield,ITPL Main Road,24174,64.44708313301184,85.54549961059195,100.0,98.348,38.476792860652814,Clear,10,Monday,0,2,119
2023-10-30,M.G. Road,Trinity Circle,28401,40.92425480048468,86.10609713009906,100.0,106.802,72.16005805255892,Clear,10,Monday,0,3,83
2023-10-30,Jayanagar,South End Circle,22085,43.35316273298995,74.20896491764861,100.0,94.17,18.473760305757537,Fog,10,Monday,0,0,98
2023-10-30,Hebbal,Ballari Road,22437,50.15512178838105,76.25439772551304,100.0,94.874,75.39552476486804,Clear,10,Monday,0,4,102
2023-10-31,Indiranagar,100 Feet Road,24316,34.25816147370938,82.60142606709184,100.0,98.632,13.87375064669934,Clear,10,Tuesday,0,2,103
2023-10-31,Indiranagar,CMH Road,21296,68.48546997788681,74.30044185432209,100.0,92.592,67.66340705852669,Fog,10,Tuesday,0,1,109
2023-10-31,Koramangala,Sony World Junction,17680,44.62838848875116,61.52615679625307,84.90761921660206,85.36,60.81602326995058,Clear,10,Tuesday,0,1,101
2023-10-31,Electronic City,Hosur Road,18334,42.69991959925569,55.28047359928907,92.70308846671074,86.668,20.60591250922088,Clear,10,Tuesday,0,0,99
2023-10-31,M.G. Road,Trinity Circle,57027,27.27093346950535,100.0,100.0,164.054,66.08721421575709,Fog,10,Tuesday,0,3,101
2023-10-31,M.G. Road,Anil Kumble Circle,26481,30.13287868812885,87.79414312289265,100.0,102.962,73.1452114046204,Clear,10,Tuesday,0,4,87
2023-10-31,Jayanagar,Jayanagar 4th Block,36105,29.800509007529307,100.0,100.0,122.21,60.33762799186294,Overcast,10,Tuesday,0,1,96
2023-10-31,Jayanagar,South End Circle,9224,61.635670677709655,39.62391690759223,50.54879990767237,68.44800000000001,66.09490735356174,Overcast,10,Tuesday,0,1,196
2023-11-01,Indiranagar,100 Feet Road,54628,44.96156961212741,100.0,100.0,159.256,39.006512929236095,Overcast,11,Wednesday,0,3,87
2023-11-01,Indiranagar,CMH Road,32355,33.44227724778665,100.0,100.0,114.71,26.09797238054853,Clear,11,Wednesday,0,5,108
2023-11-01,Koramangala,Sony World Junction,32790,29.8783807216054,100.0,100.0,115.58,22.363617421982063,Clear,11,Wednesday,0,0,107
2023-11-01,Koramangala,Sarjapur Road,27999,27.924997535201708,83.55398118349812,100.0,105.998,73.97858829251601,Clear,11,Wednesday,0,2,93
2023-11-01,Jayanagar,Jayanagar 4th Block,33752,38.21792772737856,100.0,100.0,117.504,75.96078728775876,Clear,11,Wednesday,0,1,113
2023-11-01,Hebbal,Hebbal Flyover,32912,38.63952881792224,100.0,100.0,115.824,21.20693383732833,Overcast,11,Wednesday,0,2,100
2023-11-01,Yeshwanthpur,Yeshwanthpur Circle,11520,64.63094700384961,47.94496798786652,53.06734530611126,73.03999999999999,78.5028002114071,Overcast,11,Wednesday,0,0,196
2023-11-02,Indiranagar,100 Feet Road,53564,41.195037234235485,100.0,100.0,157.128,66.74347654185244,Overcast,11,Thursday,0,3,83
2023-11-02,Indiranagar,CMH Road,36745,47.58393320096828,100.0,100.0,123.49,71.4855982653975,Fog,11,Thursday,0,2,98
2023-11-02,Whitefield,Marathahalli Bridge,8264,41.61875006248441,25.26709262072668,38.98250433628246,66.52799999999999,49.4454886826214,Clear,11,Thursday,0,1,195
2023-11-02,Electronic City,Silk Board Junction,10931,42.06600461610883,42.70133210078764,57.55721002204572,71.862,51.97954561341201,Clear,11,Thursday,0,0,213
2023-11-02,M.G. Road,Trinity Circle,37016,31.69947485543237,100.0,100.0,124.032,25.31615274789289,Clear,11,Thursday,0,1,92
2023-11-02,Jayanagar,South End Circle,36475,33.61821364212348,100.0,100.0,122.95,45.588293193753344,Windy,11,Thursday,0,5,100
2023-11-02,Hebbal,Hebbal Flyover,22270,50.13208018056895,80.29263059372443,100.0,94.54,32.98579977711414,Overcast,11,Thursday,0,1,71
2023-11-02,Yeshwanthpur,Yeshwanthpur Circle,27616,22.45003256976299,96.64928601792585,100.0,105.232,23.679837622570545,Fog,11,Thursday,0,1,95
2023-11-02,Yeshwanthpur,Tumkur Road,23608,50.30056574204452,74.22640102049591,100.0,97.216,24.546259145834405,Fog,11,Thursday,0,3,112
2023-11-03,Indiranagar,CMH Road,44658,37.53617490721161,100.0,100.0,139.316,29.98737263039983,Overcast,11,Friday,0,0,110
2023-11-03,Whitefield,ITPL Main Road,33168,29.67746611571227,100.0,100.0,116.336,38.76959041929825,Clear,11,Friday,0,2,116
2023-11-03,Koramangala,Sony World Junction,56429,20.0,100.0,100.0,162.858,11.13657220319546,Clear,11,Friday,0,1,94
2023-11-03,Koramangala,Sarjapur Road,15362,53.87249937253944,58.30800952006621,75.92977611170456,80.724,54.47628601166144,Clear,11,Friday,0,1,104
2023-11-03,M.G. Road,Trinity Circle,43377,31.52144073733067,100.0,100.0,136.75400000000002,46.69766564830429,Rain,11,Friday,0,2,83
2023-11-03,M.G. Road,Anil Kumble Circle,23848,53.27101062734699,76.08507552506228,100.0,97.696,55.17586247678627,Clear,11,Friday,0,2,93
2023-11-03,Jayanagar,Jayanagar 4th Block,28721,55.99318637866389,88.61365663830081,100.0,107.442,65.04634667226978,Clear,11,Friday,0,2,97
2023-11-03,Hebbal,Ballari Road,32172,47.69417178855263,100.0,100.0,114.344,25.057054242411454,Overcast,11,Friday,0,3,99
2023-11-04,Indiranagar,100 Feet Road,24445,42.23214082200112,87.54390039407657,100.0,98.89,71.30164301192423,Clear,11,Saturday,1,2,108
2023-11-04,Indiranagar,CMH Road,26007,40.45865241538161,84.6894180122335,100.0,102.014,70.77441584657348,Rain,11,Saturday,1,0,106
2023-11-04,Whitefield,Marathahalli Bridge,16370,48.16718436580405,59.84221642602184,80.712299757024,82.74000000000001,75.459832497533,Rain,11,Saturday,1,1,96
2023-11-04,Koramangala,Sarjapur Road,28827,20.0,95.207691753485,100.0,107.654,63.01569155214403,Overcast,11,Saturday,1,0,90
2023-11-04,Electronic City,Silk Board Junction,22364,49.8752763868097,80.25305278973667,100.0,94.728,53.32457908317952,Clear,11,Saturday,1,2,99
2023-11-04,M.G. Road,Trinity Circle,24105,33.33686768722979,70.60842097453113,100.0,98.21,34.78181324836392,Clear,11,Saturday,1,0,109
